0
0
0
0
0
3
11
42
139
308
437
618
775
899
1012
986
1184
1158
1244
1282
1318
1427
1466
1427
1308
1292
1256
1168
1039
956
825
768
790
664
610
570
465
424
428
350
349
307
300
299
240
211
222
216
218
184
177
172
157
156
136
176
193
210
186
176
172
197
169
187
204
199
211
215
261
289
321
273
253
294
250
227
260
231
258
271
244
262
307
261
287
309
355
328
365
432
469
533
548
486
478
545
495
524
521
565
517
557
547
633
568
627
696
598
615
735
689
692
700
710
686
746
669
751
660
752
711
746
747
733
644
586
558
552
523
484
434
472
494
505
505
525
512
491
546
475
540
545
532
572
518
537
569
563
554
580
568
563
536
551
600
603
577
661
651
660
679
648
689
656
643
594
598
571
596
513
586
536
576
609
602
585
640
662
634
597
633
675
589
619
628
679
702
660
726
800
725
730
764
788
813
758
756
785
806
808
724
797
731
771
775
802
854
947
1127
1217
1353
1439
1405
1539
1493
1500
1533
1516
1524
1525
1535
1478
1425
1440
1473
1387
1322
1340
1302
1332
1263
1269
1351
1381
1420
1338
1237
1031
873
711
631
569
484
409
354
354
338
323
295
310
330
388
596
1022
1213
385
